"id_job","duration","required_work_experience","job_type","salary_period","salary","position_name","latitude","longitude","applied"
"9fd36c99ea4fga5a2g4c48ge3b5g3640dbf9","","No","FULL_TIME","","","Truck driver / CDL",40.737758636474609,-73.704727172851562,0
"a0be639c18d1gbb0eg419dg71adg80b24cfa","PERMANENT","1-2 Years","FULL_TIME","","","Cdl class c driver",40.825931549072266,-72.731765747070312,0
"a0fefb4a3d3egb22fg48f4g5e49g7e230c68","NONE","No","NONE","","","Hhgg",4.6809539794921875,-74.045791625976562,0
"a20ddc86201ag8992g482dg8513gf155da2c","PERMANENT","No","PART_TIME","","","Retail merchandiser",43.020336151123047,-78.880317687988281,0
"a234405e0dbcg91b1g4826g7801gcdd631a1","PERMANENT","1-2 Years","PART_TIME","","","Hair stylist & hair colorist",40.639911651611328,-74.38287353515625,0
"a25c348d6dcbga69ag427ag7118g4ae757bd","PERMANENT","2-3 Years","FULL_TIME","","","School/Education director",40.852699279785156,-73.9316635131836,0
"a2db8e0d3739gb1cbg44d8ga485gdac46346","PERMANENT","1-2 Years","FULL_TIME","","","Seafood helper",41.3624382019043,-74.7098388671875,0
"a2dba922d9c4gb9afg4b84gdcbfg1b34a196","PERMANENT","1-2 Years","PART_TIME","","","Phone Hub Agent",40.741043090820312,-73.237007141113281,0
"a309343c090fgac2bg4e3bg666bgdd238408","","1-2 Years","NONE","","","Server & wait staff",41.015529632568359,-71.9918212890625,0
"a32cba4ceafaga9edg4e34g4467g9dae3ee6","PERMANENT","No","FULL_TIME","","","Health care specialist",40.716209411621094,-74.0103988647461,0
"a331f6278a99gae6fg433eg624dgd2d4876e","","2-3 Years","NONE","","","Driver/groundperson",40.678176879882812,-73.944160461425781,0
"a34384d73677gb7d3g43a1g5be1gdc6040a8","PERMANENT","1-2 Years","PART_TIME","","","Night auditor",41.058986663818359,-74.021804809570312,0
"a3ff76296078g83adg41b3g7bfeg227a0ef5","PERMANENT","+3 Years","PART_TIME","","","Front desk & receptionist",4.6759300231933594,-74.052696228027344,0
"a41f519da54eg8cf1g493egf65agd47d6e59","PERMANENT","1-2 Years","FULL_TIME","","","Home health aide (HHA)",40.750873565673828,-73.984695434570312,0
"a47d5669b3adg8d6dg4704gfb3fge65d998b","","2-3 Years","NONE","","","Driver/ground person",40.678176879882812,-73.944160461425781,0
"a4c7ab737d93g945cg4920g0db0gcc3d7481","","1-2 Years","PART_TIME","","","Line cook",40.807342529296875,-73.240921020507812,0
"a4ee83ff87c4g94edg4430gb8d1gd8a60ace","NONE","No","NONE","","","Mdmndnd",4.6812458038330078,-74.0457763671875,0
"a4fa8a8ed314g85b1g4a8eg4400g6ab012f4","PERMANENT","No","FULL_TIME","","","Fuelers",40.737525939941406,-74.172309875488281,0
"a57e7caa6771gb7aag4b91gd5fbg80fb2abd","PERMANENT","1-2 Years","FULL_TIME","","","Nurse: Dialysis Educator",41.107318878173828,-73.795967102050781,0
"a5931e1f792ag8595g4e0eg78a4gd0c6a194","","No","NONE","","","Inventory & shipping clerk",40.744266510009766,-73.482070922851562,0
"a6985bf28604g93abg4938ge747g951e2b55","PERMANENT","No","FULL_TIME","","","Certified home health aide",40.678176879882812,-73.944160461425781,0
"a6e73a42c693gabdcg40c7gac3cgdf510748","PERMANENT","1-2 Years","FULL_TIME","","","Brewman",40.756259918212891,-73.9848861694336,0
"a74adb6b8712g9c7eg4db6g2b40g57184bdd","","No","NONE","","","Host staff",40.604915618896484,-74.48516845703125,0
"a7658d0b67cagbdd1g42c6gc434g95aad353","PERMANENT","No","PART_TIME","","","Retail merchandiser",42.531185150146484,-75.523513793945312,0
"a7c32befd2d8gb251g43c8gcc1dga82939d8","","1-2 Years","NONE","","","Delivery personnel",40.727310180664062,-73.786338806152344,0
"a88e754d3922ga41bg4526g8fe2g5be6119f","","No","NONE","","","Medical receptionist",40.567047119140625,-111.89643096923828,0
"a8c111399abcga3bcg4902g2dbag79043acc","PERMANENT","No","FULL_TIME","","","Cashier",40.600711822509766,-74.191421508789062,0
"a9b04d5062b2ga964g41a2g1c82ge6b26445","","+3 Years","FULL_TIME","","","Housekeeper",41.169231414794922,-73.8542709350586,0
"a9b7d1deb95dgb0c0g479egfa09g77fda22d","PERMANENT","1-2 Years","FULL_TIME","","","Kitchen staff",40.749042510986328,-73.99542236328125,0
"aa0cd862c009g9eadg4394gab53g1cda56cc","PERMANENT","No","PART_TIME","","","Delivery personnel",40.847679138183594,-73.984809875488281,0
"aa398d04b661g8608g41cdg7434gf732c258","PERMANENT","1-2 Years","FULL_TIME","","","Delivery personnel",40.726036071777344,-73.852432250976562,0
"aa3d0672e48dgb1ffg4400g7dc1g29c40000","PERMANENT","1-2 Years","FULL_TIME","","","General contractor",40.726032257080078,-74.00726318359375,0
"aa5fdc3d52a7gadf0g410eg56f2g59f093b2","PERMANENT","1-2 Years","FULL_TIME","","","Dog groomer",40.821071624755859,-74.481330871582031,0
"aaedfc92dacdgadbcg4510g930eg5aa58e62","PERMANENT","1-2 Years","FULL_TIME","","","Agent",40.853832244873047,-73.88885498046875,0
"abcf7a0b93d5g92b8g4333gefa9g3af7d7f6","PERMANENT","No","FULL_TIME","","","Licensed chiropractor",40.769680023193359,-73.026748657226562,0
"ac0988db3a5cga921g4f79ga747g85620933","","No","NONE","","","Certified Nursing assistant",41.162872314453125,-73.861526489257812,0
"ac570742a150ga886g4450g8c90gac0d2cba","PERMANENT","No","PART_TIME","","","Retail merchandiser",43.018314361572266,-78.696983337402344,0
"ac6a6f199f5fgb14dg4627g8267gfb6f8ebc","PERMANENT","No","FULL_TIME","","","Fuelers",40.737525939941406,-74.172309875488281,0
"ac9d576e2d41gacb4g4a54gb53fgfc04aa68","PERMANENT","1-2 Years","FULL_TIME","","","Chef & cook",40.893154144287109,-73.336441040039062,0
"acb3699ecb71ga2d1g43d8ge647g86dab6b1","PERMANENT","1-2 Years","FULL_TIME","","","Pizza cook",41.012226104736328,-73.79638671875,0
"ad952236665fg9aacg4b79g55f1g104f54ed","PERMANENT","1-2 Years","FULL_TIME","","","Tech",44.714523315429688,-73.5699462890625,0
"add8b136dea4gaffeg4588g1579g997bddf3","PERMANENT","1-2 Years","FULL_TIME","","","Barber",40.665863037109375,-74.2347412109375,0
"ae12235799cdg8ff0g4f60g5824g7e6788fc","PERMANENT","1-2 Years","PART_TIME","","","Evening Deli Clerk",40.722259521484375,-73.56304931640625,0
"ae1452305c72gb0d3g4e5ag6168g303fe868","NONE","2-3 Years","NONE","","","Forklift operator",4.7109885215759277,-74.072090148925781,0
"ae30d44b77c2ga77bg4be7g1b56ga53ca275","PERMANENT","1-2 Years","FULL_TIME","","","Esthetician",40.793304443359375,-73.69183349609375,0
"ae529d73437dgb9ffg4874gb3e5g194c54ca","PERMANENT","1-2 Years","FULL_TIME","","","Auto Selector",40.663990020751953,-74.210700988769531,0
"af98ed09b965g8305g40cdg7249ge0024b04","PERMANENT","1-2 Years","FULL_TIME","","","Barback",40.740032196044922,-73.989143371582031,0
"afbf33bec9b4g9b89g4ac3g437bg8b485537","PERMANENT","No","FULL_TIME","","","Sales person",40.844783782958984,-73.864830017089844,0
"b0f022049d9egb20ag4bb0gd217g602cd7f5","TEMPORAL","1-2 Years","PART_TIME","","","Junior Manager",40.858646392822266,-73.419509887695312,0
"b14488d928cagb7aag4486gdcfdg9caa4359","","No","NONE","","","Cook",40.740493774414062,-73.9879379272461,0
"b152b6e35cd0g87bag4c10g6e2dg5f24c9ee","PERMANENT","+3 Years","FULL_TIME","","","Auto mechanic & technician",40.778427124023438,-73.259719848632812,0
"b18a823a6368g82dbg4646g08c5g484a6990","","","NONE","","","","","",0
"b1bf084031e5g8eabg4eb0g0397g573f9435","PERMANENT","No","PART_TIME","","","Retail merchandiser",42.728412628173828,-73.691787719726562,0
"b1c85bbff167gab99g4346g39d2g6e32e1a8","PERMANENT","1-2 Years","FULL_TIME","","","Taxi & limo driver (TLC )",40.678176879882812,-73.944160461425781,0
"b1cfefc81c85g93b8g4c50g9563gc8852bcf","","+3 Years","NONE","","","Server & wait staff",40.583648681640625,-73.949043273925781,0
"b1e0d899edabg925ag4146gd8d5g168c1ac9","NONE","No","NONE","","","Hair stylist & hair colorist",4.7109889984130859,-74.072090148925781,0
"b1f3a4229948gb8a5g4910g8e7cg3a5df3af","PERMANENT","No","PART_TIME","","","Retail Sales Associate",40.737724304199219,-73.990554809570312,0
"b2ab0592a460g8964g4884gcaf7gbb7c21d3","PERMANENT","1-2 Years","PART_TIME","","","Counter",40.768695831298828,-73.9918212890625,0
"b2cbff05b189g8d5dg4211gb946g7f76f01f","","No","NONE","","","Car Salesman",40.567047119140625,-111.89643096923828,0
"b31dc236c263gb558g4436gf358gd7a92350","PERMANENT","+3 Years","FULL_TIME","","","ServiceTechnicians",42.563758850097656,-76.219131469726562,0
"b3493414cc7cgb8deg4ba3gf021g4be87d41","PERMANENT","No","FULL_TIME","","","Counter person",41.012226104736328,-73.79638671875,0
"b393178bd538ga955g4c1fg0ecbg2af64e69","PERMANENT","No","FULL_TIME","","","Ramp service agent",40.737525939941406,-74.172309875488281,0
"b394f6a45cd7g95b3g4523g9a5bga75b0bac","PERMANENT","1-2 Years","FULL_TIME","","","Account assistant",40.678176879882812,-73.944160461425781,0
"b3ecc758cce9gab9fg4b1fgbcf2gbabd2d45","PERMANENT","2-3 Years","FULL_TIME","","","Cook Helper",41.0291633605957,-74.237258911132812,0
"b4bb28055e70g9f52g480cga3f1g66c19af1","","No","FULL_TIME","","","Truck driver / CDL",40.737758636474609,-73.704727172851562,0
"b4ced6b8b005g84cbg4c04gb2a2gbf0a7e10","PERMANENT","1-2 Years","FULL_TIME","","","Server & wait staff",41.004329681396484,-73.6589584350586,0
"b50deee9c0begab20g4ccdg9066g3abc2ee0","","No","NONE","","","Administrator",4.7109885215759277,-74.072090148925781,0
"b565ec1e745ag9f00g4998gab82g8d8aaf55","PERMANENT","1-2 Years","FULL_TIME","","","Chef & cook",40.737964630126953,-73.880126953125,0
"b581823460cfga5b6g4bc5g0055g67b8718e","PERMANENT","1-2 Years","FULL_TIME","","","Sales person",40.783061981201172,-73.97125244140625,0
"b588942205bdg81f5g4fbbg4470g256b6688","PERMANENT","1-2 Years","PART_TIME","","","Cashier",40.752460479736328,-73.7857666015625,0
"b59769fbbb95gbcb5g414dg853dg2d6f43ce","","","NONE","","","","","",0
"b5a9e2967a88gb561g47eege14ag1587ff2c","PERMANENT","No","PART_TIME","","","Retail merchandiser",43.186450958251953,-77.80389404296875,0
"b5b2e042d60ag8cc7g4aefg7cacgbf0f50c4","PERMANENT","1-2 Years","FULL_TIME","","","Truck driver",40.757343292236328,-73.9936752319336,0
"b669632feef5g80ffg42fcg862eg24ded894","","No","NONE","","","Stock person",40.9370002746582,-74.118125915527344,0
"b72618a5718ag8973g429fg28c4gc5c7eb48","","No","NONE","","","Porter",41.727687835693359,-74.194221496582031,0
"b776fd96a1c7g8b80g4a99gf34fg9ff45fce","","+3 Years","NONE","","","Bartender",12.971598625183105,77.594566345214844,0
"b77b434f70e1g9d68g4234gc86cgb06071de","","+3 Years","NONE","","","Spanish teacher",40.6997184753418,-73.940803527832031,0
"b7c5d3a35760g82c4g4720g59d8ge0085639","PERMANENT","1-2 Years","PART_TIME","","","Cashier",40.6395378112793,-73.6422348022461,0
"b7ec39a44a49g8759g46d4g242egb8740a83","PERMANENT","No","FULL_TIME","","","Barber",40.7443733215332,-73.976646423339844,0
"b86c17800320g8906g4048ga7ebgb1b74220","PERMANENT","1-2 Years","FULL_TIME","","","Operations Associate",40.757591247558594,-73.98712158203125,0
"b8d49f1a3ec3ga2b5g4ac3g9eceg72851d68","PERMANENT","No","FULL_TIME","","","Passenger service agent",40.737525939941406,-74.172309875488281,0
"b95dc87f350cg8b99g4895gf1efgcf109b37","PERMANENT","1-2 Years","FULL_TIME","","","Cashier",40.781208038330078,-73.246231079101562,0
"b9a3126fd876g976ag43eega9acg90f3b45b","PERMANENT","No","PART_TIME","","","Retail merchandiser",42.523643493652344,-77.2890625,0
"b9e460babfd3g80beg44cbgf91egb32e8729","PERMANENT","1-2 Years","PART_TIME","","","Bartender",4.7109885215759277,-74.072090148925781,0
"b9e5da737c4dg8dcfg4d3egabaag25105d81","","No","NONE","","","Porter",4.6811800003051758,-74.045722961425781,0
"ba3c65ab88d4ga95bg4db6g75bag96943d2a","PERMANENT","1-2 Years","FULL_TIME","","","Truck driver - Class A",40.622047424316406,-74.244590759277344,0
"baa3d1ac4912g8b34g4d61g9a7ag14d48c2f","PERMANENT","1-2 Years","FULL_TIME","","","Auto mechanic & technician",42.1112174987793,-73.9691162109375,0
"bb0712d3c4edgb5eag45c2g0bf7g2a84475f","PERMANENT","2-3 Years","FULL_TIME","","","Back waiter",40.738224029541016,-73.985679626464844,0
"bb219417f7ebgb87fg4e29gb1a2g22b36cd8","PERMANENT","No","FULL_TIME","","","Airline customer service agent",40.737525939941406,-74.172309875488281,0
"bb3bfc85e6b1gb87fg4be2g2945gbf268da0","PERMANENT","1-2 Years","FULL_TIME","","","Baker",40.694896697998047,-73.9597396850586,0
"bb9edfcd3487g9402g4d7cg6090g84799b61","PERMANENT","1-2 Years","FULL_TIME","","","Electricians",40.806175231933594,-72.949653625488281,0
"bc2aa989bafdgad42g4dfcg239dg9818de29","PERMANENT","No","FULL_TIME","","","Cook",40.740493774414062,-73.9879379272461,0
"bd101c371ad1gb258g468agc73cgee33ca2b","PERMANENT","1-2 Years","FULL_TIME","","","Host staff",40.530075073242188,-74.229255676269531,0
"bd297cc97e3cgadf5g4f04gcd03g2c92ed1a","PERMANENT","1-2 Years","FULL_TIME","","","Nail technician",40.642280578613281,-74.815620422363281,0
"bd2c33d3fd03g95d2g48fbg2fc9g2d5046bf","PERMANENT","No","PART_TIME","","","Retail merchandiser",42.886447906494141,-78.878372192382812,0
"bd43e157a3b9gb361g4228g5d08g5c052292","PERMANENT","1-2 Years","FULL_TIME","","","Medical assistant",40.678176879882812,-73.944160461425781,0
"bd78a6076f92gb2ffg4c06gce01gd81ffd2d","PERMANENT","No","FULL_TIME","","","Personnel and Administration",40.834377288818359,-73.8525390625,0
"bdf5f5c1763dg9669g4ff9g2a99g5b5e3597","PERMANENT","2-3 Years","FULL_TIME","","","Floor person",40.737327575683594,-73.990547180175781,0
"be05c4bc17bbg8cfeg4fb6gaec2g3f6d1cea","PERMANENT","1-2 Years","FULL_TIME","","","Team member",40.577590942382812,-74.10211181640625,0
"be35673ca820g8181g44e3g822agaaf71c5c","PERMANENT","1-2 Years","PART_TIME","","","Pharmacist",40.783061981201172,-73.97125244140625,0
"be48ade59a11g81d8g415fg9591g19d1d142","","+3 Years","NONE","","","HVAC Technician",42.162494659423828,-76.8709716796875,0
"be74efcda146gb295g4f3agfa2fg605bde14","PERMANENT","1-2 Years","FULL_TIME","","","Warehouse operator",40.854103088378906,-73.62225341796875,0
"beb8b8754b73gba36g4296gb2a9g7b3a620e","PERMANENT","+3 Years","FULL_TIME","","","Project manager",40.7104606628418,-74.007766723632812,0
"bf0aa45f54f5g8e46g4274g585bgaeb7a4f0","","+3 Years","NONE","","","Hair stylist & hair colorist",40.784553527832031,-73.977012634277344,0
"bfb797291245g9f6dg4c2eg6d6dg25f9c900","PERMANENT","1-2 Years","FULL_TIME","","","Team member",41.520832061767578,-74.022789001464844,0
"bfe4d604b617gb53fg4c3fgdf4bg92926abb","PERMANENT","1-2 Years","FULL_TIME","","","Allocation Analyst",40.7382698059082,-73.99237060546875,0
"c06a59b0f491gaa26g40d1gdc59g17475c8d","PERMANENT","1-2 Years","FULL_TIME","","","Line cook",40.755680084228516,-73.883071899414062,0
"c07c6a0bb7f9gafe6g4078ge5a7g0bc7c39b","PERMANENT","1-2 Years","PART_TIME","","","Truck driver - Class A",40.851585388183594,-73.9154052734375,0
"c08c19b984d6g9f56g42ecgb51eg364d8c43","PERMANENT","No","FULL_TIME","","","Server & wait staff",4.6809186935424805,-74.045845031738281,0
"c0972fa226fagad10g42eag098fgdfc59f32","PERMANENT","No","FULL_TIME","","","Home health aide (HHA)",40.678176879882812,-73.944160461425781,0
"c0a72e8fd52bga7b7g4298gd3eeg37ec989d","PERMANENT","+3 Years","FULL_TIME","","","Machine & CNC Operator",40.791522979736328,-73.46502685546875,0
"c0be57df114cgbe06g4439gdf34g37af7ad9","PERMANENT","1-2 Years","FULL_TIME","","","Truck driver - Class A",40.678176879882812,-73.944160461425781,0
"c0f77f3b37a2ga415g4d03g2933ga3233a49","PERMANENT","1-2 Years","FULL_TIME","","","Host staff",40.748146057128906,-73.9869613647461,0
"c173d54e040dga90eg41ecg6d1bgb9b284e1","PERMANENT","1-2 Years","FULL_TIME","","","HVAC Technician",40.744991302490234,-73.934150695800781,0
"c1b92346fd59g8438g4699g859agf5b93238","NONE","No","NONE","","","All ",40.712783813476562,-74.005943298339844,0
"c1f25cf6959eg8cc3g4c33gc7ffgcd4e278d","","No","NONE","","","Administrator",40.6997184753418,-73.940803527832031,0
"c201445ddba9gb51ag4886g38bag35066ffe","PERMANENT","+3 Years","FULL_TIME","","","Bartender",40.748146057128906,-73.9869613647461,0
"c20a54dd931dg9cf5g4584g44b2g6e470c82","TEMPORAL","1-2 Years","PART_TIME","","","Flex Shift Crew Memeber",40.858646392822266,-73.419509887695312,0
"c2c7846c8c28g8f3bg407dg9d85gffbd55cb","PERMANENT","+3 Years","FULL_TIME","","","Coat check room",40.752975463867188,-73.9720687866211,0
"c3041711e25cgad04g407eg2243g7687dba2","PERMANENT","1-2 Years","FULL_TIME","","","Host",40.530075073242188,-74.229255676269531,0
"c30e9af348baga9c3g43b7g434bgd8cf9c66","PERMANENT","1-2 Years","PART_TIME","","","Porter",40.567047119140625,-111.89643096923828,0
"c316d5ce94c6g9cb8g4f1dgd5abg74e41eff","PERMANENT","1-2 Years","FULL_TIME","","","Grill cook",40.712783813476562,-74.005943298339844,0
"c35b485290cbg8946g4faag7582gc9bddd80","","No","NONE","","","Cashier & counter person",40.740493774414062,-73.9879379272461,0
"c38d0113f0c5g9016g422eg4d92ge3b44512","PERMANENT","1-2 Years","FULL_TIME","","","Delicatessen counter",40.70355224609375,-74.010147094726562,0
"c42cf85c4087gabc4g4deag8199g51aa8151","PERMANENT","1-2 Years","FULL_TIME","","","Home health aide (HHA)",41.021965026855469,-73.739578247070312,0
"c4a2619576aegab0fg4681g9bd9ga38d4ab1","PERMANENT","1-2 Years","FULL_TIME","","","Line cook",40.7657585144043,-73.93670654296875,0
"c4a5cf9f1a8agb109g499eg781cg03cb80fe","PERMANENT","1-2 Years","FULL_TIME","","","Agent",40.782131195068359,-73.827285766601562,0
"c4babb4a059eg80ebg4f34g4d27ga5d380bd","PERMANENT","+3 Years","PART_TIME","","","Front desk & receptionist",4.7109885215759277,-74.072090148925781,0
"c50ad0d50d14g9716g47e5gc322gdaafc87e","PERMANENT","1-2 Years","FULL_TIME","","","Truck driver - Class A",39.961174011230469,-82.998794555664062,0
"c514e43cf113g91c9g4b7fg290fg06147bca","PERMANENT","No","FULL_TIME","","","Primary care physician",40.690628051757812,-73.95977783203125,0
"c54525258777g969dg4adegdf48g01be4980","PERMANENT","1-2 Years","FULL_TIME","","","Busser",40.740032196044922,-73.989143371582031,0
"c5d141cc1db2g83b4g4075g041dg4fb72b59","","1-2 Years","NONE","","","Asset protection",40.741043090820312,-73.237007141113281,0
"c6c120dd4b04g85b4g4214g81d5gfc9974db","PERMANENT","1-2 Years","FULL_TIME","","","Bus boy",40.682888031005859,-74.49359130859375,0
"c721c07709f1g8403g4990g7be7gad3b2a4f","PERMANENT","1-2 Years","FULL_TIME","","","Hostess",40.763412475585938,-73.965469360351562,0
"c74fe1cc6c79g84e3g4c3agf0eagb96a9e7d","PERMANENT","1-2 Years","FULL_TIME","","","Dishwasher",40.73822021484375,-74.034309387207031,0
"c793fccbc6c9g98fcg4fa3g51a6gf34aa7e3","PERMANENT","1-2 Years","FULL_TIME","","","Front line",40.992717742919922,-73.822219848632812,0
"c7ddd44f57f1g8e95g4b1eg6280g77238e95","","1-2 Years","NONE","","","Server & wait staff",40.994770050048828,-74.0074691772461,0
"c86d37b6286cg8785g400fg6ac3g3f73ef51","PERMANENT","1-2 Years","FULL_TIME","","","Sales representative",40.862319946289062,-73.633735656738281,0
"c8a7844bb62bgbf2eg4cefg116dg88551ff0","","1-2 Years","FULL_TIME","","","Pizza cook",40.683574676513672,-73.999458312988281,0
"c90e95390b41g9d07g4e60g454cg71f35a34","PERMANENT","1-2 Years","FULL_TIME","","","Pizza cook",40.752460479736328,-73.7857666015625,0
"ca0e4026eea7g8a87g426dgd6a2g83d07973","PERMANENT","2-3 Years","FULL_TIME","","","Pizza cook/ counter person",40.726768493652344,-73.634292602539062,0
"ca528c4ad15bgacfdg4588gb1ddg3c4fbc33","","1-2 Years","NONE","","","Bartender",40.74932861328125,-73.983154296875,0
"ca5630de61c2ga18ag419fgad0bg7986a1c3","PERMANENT","1-2 Years","FULL_TIME","","","Bus person",40.950958251953125,-73.829353332519531,0
"cac4615b9f1bg90afg4e27gefa5g14874127","","+3 Years","NONE","","","Front desk & receptionist",4.7109885215759277,-74.072090148925781,0
"cacfdcbb7b40g9c68g495bga0ecgcec07a9a","PERMANENT","1-2 Years","FULL_TIME","","","Human resource specialist",40.744991302490234,-73.934150695800781,0
"cafcbfa7dcb8g81e6g4940g2382g57e683ba","PERMANENT","1-2 Years","FULL_TIME","","","Porter",40.721820831298828,-73.983283996582031,0
"cb6a6f21d0e3g9189g4740g83bbg47b82f04","PERMANENT","No","PART_TIME","","","Retail merchandiser",40.902877807617188,-74.709053039550781,0
"cb969fa3cf47g9b4cg430bg7627gfb8c54db","PERMANENT","No","PART_TIME","","","Retail merchandiser",43.0831298828125,-73.7845687866211,0
"cbe73b5b290ag9edcg4cffg00b7g0fad8667","","+3 Years","NONE","","","Assistant",4.7109885215759277,-74.072090148925781,0
"cc1bc71d5886g90c3g4118g6f06gb213079c","","1-2 Years","NONE","","","Cashier Morning Shift",40.61566162109375,-73.729576110839844,0
"cc7122db0e48g88dbg48d2gf45cg24c83eae","PERMANENT","No","FULL_TIME","","","Hair stylist & hair colorist",40.712783813476562,-74.005943298339844,0
"cc7472c23665ga399g42c9g651fg60e8765c","","No","NONE","","","Delivery personnel",40.884746551513672,-74.272720336914062,0
"ccf0a892b082gab50g43fegfab9g62a49142","PERMANENT","No","PART_TIME","","","19D - Cav Scout ",40.785690307617188,-73.009117126464844,0
"cd217c512ecfg9749g481fg046cg548c0e6f","","2-3 Years","NONE","","","Assistant",4.7109885215759277,-74.072090148925781,0
"cd736fc9aceeg9f63g4b0ag8060g92651af9","PERMANENT","No","FULL_TIME","","","Line cook",40.567047119140625,-111.89643096923828,0
"cd9e74314fd2ga4dbg4ecbgd2d0g519834bd","PERMANENT","1-2 Years","FULL_TIME","","","Dental Assistant",40.581130981445312,-74.165489196777344,0
"ce4f44443cb4g9101g49f2gb6d7g251479a5","PERMANENT","No","FULL_TIME","","","Rep for energy company",40.712783813476562,-74.005943298339844,0
"ceedddf81a38g9e68g4844gbd94g1386bfd3","PERMANENT","1-2 Years","FULL_TIME","","","Line cook",40.712783813476562,-74.005943298339844,0
"cef2a12e6a9agbc7ag44d8g84f7g74b3e03a","PERMANENT","1-2 Years","FULL_TIME","","","Wait staff",40.949264526367188,-74.153755187988281,0
"cf0a3a2cb9fag91f4g4a66g23c2g8ea95288","PERMANENT","No","FULL_TIME","","","Aviation Guards",40.737525939941406,-74.172309875488281,0
"cf0f055e4269g928ag4b6bg4b1cgae4f3c98","PERMANENT","1-2 Years","FULL_TIME","","","Line cook",40.734794616699219,-73.229087829589844,0
"cf6242c01fa9ga764g48b3g4d2egcac41187","PERMANENT","1-2 Years","FULL_TIME","","","Daycare",40.895782470703125,-73.911819458007812,0
"cfe4068eef0bgade4g4a32g231ag050ccf4e","PERMANENT","1-2 Years","PART_TIME","","","Hotel housekeeper",42.162494659423828,-76.8709716796875,0
"d02f926ffc2ag8c1dg4d26gf998gcfd4e431","PERMANENT","1-2 Years","FULL_TIME","","","Pro C Developer",38.627002716064453,-90.19940185546875,0
"d0505977b8acga572g44d0gcf9fgd9f9dc04","PERMANENT","1-2 Years","FULL_TIME","","","Server & wait staff",40.800918579101562,-73.961311340332031,0
"d103267c68f2gb164g4482g5dbcg0064621d","PERMANENT","1-2 Years","FULL_TIME","","","Cashier",40.621189117431641,-111.94519805908203,0
"d12d0885aa1cg99d1g4fe6g31cfgcd1c5bb0","NONE","1-2 Years","NONE","","","Customer service & support",40.812992095947266,-73.903388977050781,0
"d137c0192996ga63eg48a6g91edg5a5c4fd3","PERMANENT","No","FULL_TIME","","","Concierge",40.737525939941406,-74.172309875488281,0
"d1625d2e95adg9bc1g4e89g3aa4g116fcdff","PERMANENT","1-2 Years","FULL_TIME","","","Host staff",40.741550445556641,-73.98516845703125,0
"d16c53bbd387g8db5g440bgf1ddg7988eeb4","PERMANENT","1-2 Years","FULL_TIME","","","Hair stylist",40.822952270507812,-73.410659790039062,0
"d19c5d28ae5bga8a2g4c36g87ccg790f7da0","PERMANENT","1-2 Years","FULL_TIME","","","Physical therapist",40.769680023193359,-73.026748657226562,0
"d1ef5e3d70bfgb12fg4303g32dfge8560422","PERMANENT","No","PART_TIME","","","Dishwasher",40.992717742919922,-73.822219848632812,0
"d1f2298d7f26gb931g4a81g5154g7fd2b2e5","PERMANENT","2-3 Years","FULL_TIME","","","Mover",40.789844512939453,-73.942344665527344,0
"d22e94489e54g8a90g40c0gd992g8ac79144","NONE","1-2 Years","FULL_TIME","","","Barber",40.553096771240234,-74.192344665527344,0
"d2ff28996d10gad7fg4f90g11ebg801288ea","PERMANENT","No","FULL_TIME","","","Sales representative",40.706211090087891,-73.618736267089844,0
"d478fba508b4g92bbg4a99g095eg44e78ca1","PERMANENT","2-3 Years","FULL_TIME","","","Server & wait staff",40.563175201416016,-74.588882446289062,0
"d484a8ac04c2ga0c7g4df3gb304g6241f771","","+3 Years","FULL_TIME","","","Server & wait staff",40.583648681640625,-73.949043273925781,0
"d55861318ce3gae08g4007gdcf5g7a206443","PERMANENT","No","FULL_TIME","","","Front of the house/ Server",40.707279205322266,-73.897048950195312,0
"d5cd988d002eg9817g42f6g4d8cg5900b225","","1-2 Years","FULL_TIME","","","Coordinator",40.812992095947266,-73.903388977050781,0
"d62a8b890608g85b1g4b49gd418g60ea3e50","PERMANENT","1-2 Years","FULL_TIME","","","Social worker",40.88153076171875,-73.877456665039062,0
"d62bef43c889ga554g49f6g164cg2515b402","PERMANENT","1-2 Years","FULL_TIME","","","Technician",40.746662139892578,-73.683052062988281,0
"d63c3fb61f30g9c28g493fg4cd1gf26ea149","PERMANENT","1-2 Years","FULL_TIME","","","Line cook",40.581348419189453,-73.82977294921875,0
"d68815856166gb8f0g4574gcb9agdcf2ab75","PERMANENT","2-3 Years","FULL_TIME","","","X Ray Technician",40.696117401123047,-73.292854309082031,0
"d697cdae275bga544g42a5g67b4g2cf0b09c","PERMANENT","1-2 Years","FULL_TIME","","","Cdl driver",43.212284088134766,-77.42999267578125,0
"d6aa99744aa8ga88bg4f32g7967g90c486ee","PERMANENT","1-2 Years","FULL_TIME","","","Line cook",40.757766723632812,-73.866401672363281,0
"d6dd35e6fee3gb820g4a84g1fb8g97bb9b5f","NONE","+3 Years","NONE","","","Server & wait staff",41.052322387695312,-73.813926696777344,0
"d6ebe6e9566dgbe01g4383ge6aagbf1e6ef2","PERMANENT","2-3 Years","FULL_TIME","","","Truck driver - Class A",40.73565673828125,-74.17236328125,0
"d6f833613a23ga2f3g4347g3e35gdbd81ea0","","1-2 Years","FULL_TIME","","","Chef & cook",40.683574676513672,-73.999458312988281,0
